Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Charges Per Month,Num Services,Tenure Group,High Value Customer,Auto Payment
-0.24900027,-0.0029697577,-0.024277993,0.2812814,-0.105836086,-0.046590704,-0.01188426,0.15351968,0.19867267,-0.35724646,0.111998536,0.16544189,-0.1245424,-1.9346495,-0.017342933,-0.17556998,-0.19509426,0.028225493,0.13143466,0.023885136,0.02972651,-0.4939479,0.035113133,0.10418091,-0.20409119,0.1657684,-0.43007326,0.01515846,-0.15689065
0.013504452,0.02253919,0.046560623,0.23981073,-0.22653067,0.56508034,0.02228672,-0.57363194,0.0944591,0.07835781,0.14908198,-0.07714493,0.040626854,0.56082046,-0.037381146,-0.36112577,-0.16060442,-0.0048104455,-0.19583325,0.026071656,-0.3294819,0.07018683,0.11966224,0.18874595,-0.06237917,-0.16353104,-0.5385247,0.0059585343,-0.20902346
-0.18956406,0.019081784,-0.05972281,0.1655996,0.29085052,0.28151885,0.027004458,-0.541274,0.0693044,-0.19927657,-0.7267592,0.03323871,0.08813577,0.54762197,-0.30326205,-0.4162425,-0.08628088,-0.0030529692,-0.16518146,0.06761633,0.04621644,0.060672745,0.113995396,-0.61543304,0.19762361,-0.014842915,0.21290722,0.008101363,0.123810105
0.038133264,0.06888208,-0.06350594,-2.7671473,-0.19721916,-0.03736322,-0.037206024,-0.2816142,-0.206311,-0.13960713,0.09998835,-0.055053215,-0.05198748,-1.3875413,0.04553587,0.79321915,-0.117887706,0.01792077,0.08402544,0.012892634,-0.119391635,0.0752523,0.07205286,0.101475716,0.32347885,0.1427901,-0.2901454,-0.001065029,-0.07728882
0.06485164,0.03309972,0.002998909,0.21995693,0.7171168,-0.07611341,0.012425341,0.12659341,0.12994616,0.046748467,0.13818383,0.048127178,0.091999285,0.7521362,0.05491837,-0.12456178,0.11316542,0.0072917016,0.19930014,0.062804244,0.018213363,0.051121976,-0.10503461,0.08688034,0.26978853,-0.06440579,0.2167592,0.0066595394,0.10330758
-0.09774553,0.013989073,-0.12551664,-1.8452349,-0.05079302,-0.07439318,0.005952716,0.04866125,0.0750157,0.003174698,0.06854781,0.03678305,0.07343948,0.48554376,-0.13916785,-0.67446125,-0.060905866,-0.00011385186,-0.20010926,-0.28246495,0.016934218,0.07771154,-0.06725352,0.12652802,-0.32541603,-0.118851215,0.0075895395,0.011114054,0.082331195
-0.16167654,0.027521493,-0.049654514,0.20779221,-0.0681402,-0.07113821,-0.035740864,-0.9526703,0.10246301,-0.32296804,0.11186772,0.03236795,0.135316,0.5710892,-0.09265519,-0.05720547,-0.028901448,0.016150184,0.1739184,0.019016307,-0.1845697,0.07765634,0.14791612,0.08022895,-0.2230325,-0.021739695,0.23193234,4.4970253e-05,-0.23277922
0.09999687,-0.13347079,0.016413324,0.26667812,-0.012350522,-0.057637934,0.00086855376,0.07795139,0.18596525,0.11885302,0.17029713,-0.06061014,-0.20120466,0.61332977,0.021911195,0.38635948,-0.13557753,0.010808738,0.22968431,0.059180837,0.037326984,0.046740144,-0.20477124,0.05962977,-0.20150709,0.08409196,-0.055320077,-0.07416257,0.11453011
0.08563118,0.043102887,0.03573204,0.2589448,-0.12724383,-0.07627217,0.05014529,0.09781516,0.13818476,0.046257447,0.05719838,0.045310322,0.0685017,-2.0335765,0.016243936,-0.81315446,-0.06903006,0.023723124,-0.27937177,-0.12734623,-0.19183388,0.1094702,0.12569155,0.061999522,-0.19156615,-0.13709557,-0.10244005,0.007029607,-0.11800411
-0.045609906,0.037722815,0.035047363,0.29408887,0.43647113,-0.06777957,-0.15705803,0.12370958,0.105442934,0.09159566,0.08203924,0.02150746,0.08144726,-0.66976094,0.032345627,-0.35654828,-0.18744083,0.018370165,-0.2755305,-0.15193084,-0.23570026,0.10163461,0.13448665,0.14148821,-0.16109246,-0.15278679,-0.44297853,0.00630049,-0.15029125
0.14035676,0.013010406,0.11286999,-1.2802085,0.36121908,-0.10108535,0.007197265,-0.46289667,0.14765565,0.08392781,-0.26154542,0.052888155,-0.19270203,0.63864166,0.055185493,-0.30308178,-0.11449324,-0.06626449,-0.1383846,0.039812617,-0.19017246,0.027745068,0.074267335,0.05762009,-0.012019707,0.025254548,0.18308093,0.0060795066,-0.16044514
0.12536223,0.03389392,0.016732534,0.3016815,0.13092953,-0.05680162,-0.019914273,0.105334684,0.15627247,0.10689702,0.1491058,-0.032353137,-0.17699249,0.6254436,0.036925677,0.55080014,0.09952237,0.0064368686,0.26702446,0.058634445,0.028908039,0.04533879,-0.20822893,0.055021677,-0.10965155,0.0917955,0.27288407,-0.049123753,0.09934503
-0.03836193,0.004163499,-0.0046903226,0.17345257,0.7925777,-0.047405906,0.046796847,0.1766294,0.09785921,0.04761925,0.10792459,0.02414868,0.022746405,0.64140266,-0.15296498,-0.50791466,-0.11658845,0.01236333,-0.3573825,-0.23592077,0.032990295,0.10176666,0.1913644,-0.39791527,0.23545454,-0.057936043,0.19311422,0.0073695867,0.12834415
-0.034657083,-0.30218813,0.03759106,0.2887417,-1.1917667,-0.030054307,-0.011153399,0.22682458,-0.27333185,-0.16815625,-0.46952084,-0.061238445,-0.039285053,-1.81459,-0.020037701,0.5548561,-0.087185025,0.016364602,0.09685131,0.020576434,-0.0863892,0.048842635,0.05332285,0.077650994,0.2702028,0.12390617,-0.322125,-0.0073329373,-0.10148595
0.092415646,0.03722637,-0.012169751,0.21443164,-0.22826914,-0.07174451,0.0048604785,0.08276955,0.115945116,0.043894246,0.059636906,0.053546626,0.05343799,-2.0473297,-0.0007984986,-0.9632024,-0.45299745,-1.660036e-05,-0.2260058,-0.25809538,0.039527535,0.07558846,0.10097485,-0.59647965,-0.32361153,-0.1421272,-0.036274455,0.0069148554,0.111860625
-0.15309912,0.08507294,0.07691369,0.26448506,0.140331,-0.045572862,-0.022876484,0.11327315,0.23022774,-0.13465627,-0.55927706,-0.06928404,-0.14199641,0.5004502,0.07961885,1.1577997,0.095481195,0.011760399,0.24249852,0.052376095,0.045355394,0.06538915,-0.122818604,0.07734556,0.022343844,0.19908075,-0.07285164,-0.014283421,0.13648225
0.13140485,-0.08652595,-0.0036501763,0.22165315,0.23055777,-0.06000754,0.013922758,0.08295999,0.11104901,-0.23384462,0.15750518,-0.023116339,-0.10534681,0.64232016,-0.16131014,0.94155616,0.10428152,0.0068006827,0.27463612,0.057432063,0.04630927,0.04772422,-0.15667544,0.06511797,-0.042741023,0.115496784,0.36509815,0.0074645546,0.1103917
0.14161979,-0.028240442,0.008620791,0.22242318,0.028878354,-0.062524095,-0.03543316,0.13031045,-0.2107474,0.17589203,0.10682068,0.11626775,0.09067925,0.6282725,0.05365671,-0.01550858,0.0834929,0.010463082,0.20008585,0.04934937,0.10046926,-0.2221001,0.17720766,0.07922153,-0.11078831,-0.12427924,-0.039312538,0.008544736,-0.22140925
-0.22537,0.029495329,-0.01107178,0.23950939,-0.30943838,-0.048052315,-0.042780545,0.1260506,0.19819273,0.12081521,-0.79884976,-0.06306052,-0.082219765,0.53314346,-0.16553478,0.7122622,-0.20258346,0.022181893,0.2372886,0.028916026,-0.15959898,0.07486491,0.14543077,0.097366326,-0.15078154,0.06393121,-0.27552882,0.008463742,-0.26766267
0.0878807,0.016824968,0.01093896,0.1512374,0.06256391,-0.06848534,0.027860405,0.13983154,0.116824955,0.050930157,0.06049123,0.021489764,0.020946803,0.61278784,-0.080321416,-1.2328066,-0.046106666,0.006512816,-0.42626718,-0.40773118,-0.04592108,0.08750246,0.18187499,0.11909649,-0.18254836,-0.0516743,0.15267019,0.0060021146,-0.14348423
-0.07569567,0.102504276,-0.014308614,0.3641941,-0.3293272,-0.04527896,-0.053181916,0.17018922,-0.4282132,-0.17760496,0.2007878,-0.051499978,-0.06131655,-1.7775067,0.01756652,1.2667783,0.0073599485,0.026708903,0.1768122,0.02329032,-0.10289518,0.07372137,0.06651308,0.11471101,-8.0129365e-05,0.11347819,-0.29935557,-0.0006508968,-0.148297
0.10937151,0.017232437,-0.059675533,-2.0282426,0.28518176,0.33250618,0.0029254253,0.0942063,0.077051364,0.018334322,-0.3847949,0.039758362,0.041500375,0.5957201,0.06376922,-0.3767099,-0.14836073,0.0027355016,-0.12256516,0.051991206,0.021115504,0.03804974,0.10800126,-0.5692323,-0.07368542,-0.13339241,0.17656653,0.008472937,0.10189598
0.107761376,0.055343576,-0.028646016,0.22779948,0.03907162,-0.055042557,-0.01864925,0.11072168,-0.3708909,-0.21298252,0.1274107,-0.062049285,-0.2512007,0.60075957,0.046708662,0.843549,0.061495416,0.022866914,0.30822498,0.04937299,0.045562554,0.051262293,-0.14929411,0.06650877,-0.012722982,0.0930807,-0.09943423,0.010148009,0.13790007
0.10597862,0.042239442,0.0604,0.28841043,-0.36369497,-0.058036588,0.034339212,-0.444663,-0.14130284,-0.17480515,-0.25405306,0.076204255,0.19389986,-0.4150174,-0.03710494,-0.19998501,0.028410742,-0.010279488,-0.17240863,0.01815957,0.12477773,0.036524445,0.20993549,-0.5699774,-0.06405331,0.37112847,-0.035096426,0.008700324,0.107995905
0.0024523118,0.014924754,0.006602333,-1.9746516,-0.5224216,0.5560556,0.017115097,-0.27643535,-0.15047899,0.034075037,0.1011051,0.05987548,0.038549893,0.547802,0.03854903,-0.3990604,-0.17937462,0.0067915334,-0.1255558,0.016545512,-0.3903403,0.05446127,0.16052848,0.111576945,0.07895911,-0.08272024,-0.09442352,0.0056870966,-0.17799807
-0.13034497,0.025072722,-0.010686515,0.16133927,-0.18603893,-0.105106324,0.012170656,0.11271462,0.11564709,0.058379207,0.095076576,0.032095052,0.076957546,0.5371116,-0.11476322,-0.8196576,-0.06591265,-0.032099646,-0.41561225,-0.5055253,0.029617328,0.104964554,-0.14295036,0.1117094,-0.25238472,-0.092105016,0.14731541,0.008043653,0.09785373
-0.15605818,-0.2551671,-0.058267653,0.30179003,0.10033943,-0.09225336,0.042739578,0.08248131,0.12896366,-0.32179913,-0.39526683,0.04858222,-0.20436013,-0.4518286,-0.04417114,-0.32522732,-0.20616798,-0.011789423,-0.19941662,0.020967346,-0.328478,0.068348624,0.15073857,0.09462803,-0.23023371,0.13791911,-0.47464058,0.031505726,-0.15156928
-0.13433471,0.025949601,0.018212905,0.2082605,0.113649085,0.43093514,0.009707082,0.11597049,0.10787898,0.048066802,-0.62289023,0.042035736,0.067447655,0.60576403,0.17720011,-0.5131509,-0.039617173,0.014127859,-0.17942323,0.11213392,0.03350355,0.066447824,-0.033132084,0.11915513,0.008293252,-0.12196121,0.21020176,0.0071675144,0.11524736
-0.13229054,0.040631883,-0.021466156,0.26629618,-0.31873873,-0.07212944,-0.03168898,0.1443563,-0.31915256,0.08216366,0.16401665,0.08160232,0.17187957,0.6163762,0.07930169,0.06562598,-0.035262734,0.023115024,0.2819013,0.038888257,0.049386423,0.050548084,-0.11929263,0.123519205,-0.20639282,0.033370703,-0.04898546,0.0152504975,0.12677576
-0.2999859,0.03254812,-0.017733257,0.20160666,-0.29461777,-0.094289124,0.010601431,0.11931119,0.13352089,0.08854482,-0.4984299,0.02558528,0.07168071,0.45146152,-0.13715415,-0.26898083,0.09759763,-0.0032886297,-0.24921425,0.04778194,0.052527808,0.02681032,0.17232762,-0.721736,-0.16144252,-0.16972066,-0.05970067,0.0074708643,0.11514386
-0.12616438,0.028603269,-0.015403302,0.14563079,0.34753424,-0.09761692,0.023898259,-0.78801435,0.09295644,-0.14763169,0.11153904,0.034766518,0.1211207,0.58212346,0.11115663,-0.3267376,-0.011153091,0.004591772,-0.18936962,0.06928012,0.052467406,0.062159844,0.13677697,-0.5728222,-0.14229275,-0.0060749305,0.20604236,0.0066377614,0.13119544
0.07198749,0.045961007,-0.07548179,-2.995378,-0.40217942,-0.07759686,0.009243225,0.06935706,-0.24730645,0.059215978,0.09633796,-0.108712316,0.04751548,0.4839012,0.014283951,-0.04698407,0.03664467,0.0170172,0.1467525,0.02099107,0.064278245,0.051199384,-0.10822015,0.055312667,-0.21742308,-0.008740587,-0.15521789,0.012307208,0.09721302
-0.24210756,0.04275822,0.01835776,0.22778505,-0.20195548,-0.06059604,-0.10460679,0.11879795,0.1000225,0.10095855,-0.26495242,0.11629326,0.09611711,-1.9294908,0.023609541,-0.3690887,-0.14251304,-0.003677747,-0.18555059,0.02563326,0.06916023,-0.34156635,0.092947684,0.08333232,-0.15943354,0.053440567,-0.20305316,0.006930722,-0.11841803
0.08781892,0.0391569,0.015891936,0.29958594,-0.07660617,-0.037916776,-0.032787833,0.14651948,-0.2683296,0.21534492,-0.6308276,-0.12963262,-0.055925984,0.5153384,-0.009935606,0.8209158,-0.13188016,0.009073034,0.24052995,0.026159197,0.06511966,-0.21334027,0.16453424,0.14446391,0.19462994,0.1922137,-0.4027768,0.008783834,-0.18993637
-0.091479175,0.044892333,0.0016665483,0.20863792,0.73975015,-0.06819477,0.0045585535,0.12708001,0.14986426,0.04518501,0.15449974,0.01701076,0.05389897,0.76103795,0.065868124,-0.11779149,-0.12573025,0.0064637903,0.17582358,0.0520625,0.027704723,0.060325608,0.13118352,-0.6022007,0.1134737,-0.07351168,0.25954,0.0068479436,0.11761055
-0.16265157,0.060282905,0.111940205,0.22616223,-0.18864685,0.28395787,0.043520287,-0.35587347,0.16577896,-0.2006676,-0.46055532,-0.11134504,-0.09546127,-1.666268,0.08329392,-0.36224377,-0.29390138,-0.018218588,-0.13975434,0.015055065,-0.18409428,0.07855334,0.017911162,0.1345457,-0.22983608,0.05736417,-0.4438792,0.01022101,-0.09424862
-0.11525075,0.004871134,-0.0068745227,0.23943156,0.11203551,-0.068033345,0.0060917945,-0.6941114,0.13531785,0.18788043,0.14579962,-0.08517539,0.042373363,0.61389375,0.042157408,0.23341833,0.08846721,0.016809257,0.21480693,0.039715618,-0.19466743,0.07356261,0.14769776,0.08922418,-0.111882016,0.08224469,-0.02524844,-0.00060168863,-0.23368254
0.07906486,0.059837293,-0.19776797,-2.325418,0.29811925,-0.05519593,0.034514498,0.05189642,0.123970255,0.14117078,0.13584071,-0.04537284,-0.09883308,0.58357286,0.04061194,0.767485,0.033586256,3.8686478e-05,0.14192298,0.039102763,0.030232338,0.05131987,-0.10787467,0.044065405,-0.1503036,0.08649149,-0.000389472,-0.0135483015,0.09876165
-0.068404466,-0.4012111,0.005995338,0.34135148,-0.27921045,-0.032179687,0.023288853,-0.46709302,-0.27694032,-0.29032603,0.13633527,-0.06953281,-0.07281119,-1.2192347,0.077007174,1.0108262,-0.096875496,0.012377475,0.11092292,0.017084124,-0.013593198,-0.3075997,0.07368832,0.08975642,0.25120032,0.1394485,-0.35319877,0.010371193,-0.14859827
0.069108054,0.013661732,-0.03464001,-2.0877225,0.065403305,-0.050605386,0.027684825,0.07126568,0.095547624,0.0536598,0.054791227,0.03552791,0.055981234,-1.8834985,0.081078276,-0.29270777,0.0058127185,0.013740619,-0.1406572,-0.10081384,0.0391724,0.07594308,0.12910321,-0.51791203,-0.06895082,-0.17370714,-0.5059185,0.009235977,0.10825673
-0.16687559,0.02013731,-0.0075936476,0.18385781,-0.3470067,-0.103206955,0.014731877,0.123549536,0.10185961,0.058587156,0.09337083,0.03379197,0.051294066,0.5453865,-0.06862746,-0.91176903,-0.13638759,-0.010786499,-0.43929166,-0.3172425,0.03641216,0.0935884,0.1788315,-0.76071054,-0.23851037,-0.117860876,0.15843728,0.007834723,0.118769296
-0.10741853,0.04262432,0.005040057,0.25885838,-0.34169394,-0.10299626,0.023102941,0.10269838,0.097098604,0.040909216,0.06303563,0.06439975,0.08381617,-1.7210435,-0.077317245,-0.88538194,-0.25871614,0.019285636,-0.3354839,-0.1734987,0.028189445,0.120525986,-0.030643577,0.09483935,-0.3794778,-0.1330821,-0.14514382,0.008876354,0.10750786
-0.14092705,0.005286365,0.028673915,-1.7604856,-0.059305377,-0.045733184,0.0010233424,0.10680313,0.07809584,0.01979976,0.06651998,0.031496838,0.044021506,0.54386497,-0.0860789,-0.7091591,-0.11245585,0.00715598,-0.21046475,-0.2664412,0.008074154,0.072254315,0.10781631,-0.56524646,-0.27775267,-0.09465844,0.14139298,0.0075125787,0.10384155
0.16170035,0.017107956,0.018261105,0.3159244,-0.33096913,-0.039637323,-0.0741409,-0.40971893,0.12256735,-0.5320269,-0.28066635,-0.19809677,-0.11814347,-0.5786651,-0.07238163,-0.14155419,0.15529454,-0.0036346517,-0.19655378,0.020456064,0.09629238,-0.38899198,0.097784676,0.06372241,-0.093505494,0.22314568,-0.106981516,0.011724866,-0.14363985
-0.16726512,0.017950632,-0.03994068,0.30162245,-0.3176336,-0.07162046,-0.055477962,0.1398361,0.13232435,0.12670241,0.17522664,-0.11997253,0.06297462,0.57318825,-0.16959608,0.035811026,0.14235647,0.015764963,0.26660255,0.039250553,0.04864896,0.07671524,-0.13585757,0.09474714,-0.22952287,-0.0025352603,-0.20506725,0.009390699,0.1430622
-0.14801212,0.007126031,0.24039742,-1.9846158,-0.46511975,-0.060489163,0.027709154,0.082979426,0.036025792,-0.30264252,0.09304175,0.08899697,0.05109936,0.5744067,0.028133266,-0.12743817,-0.027684769,0.00072464393,0.11397342,0.023812104,0.030015144,-0.42896238,0.09183869,0.105108954,-0.1507274,0.0011595584,0.0063773207,0.006986559,-0.23088232
0.061159786,0.025828186,-0.03834173,-2.7651248,-0.22058715,-0.061219588,0.051089607,0.06648428,0.08565619,0.12549917,0.11629498,-0.086093955,0.027226035,-1.005154,-0.042501453,-0.06688602,-0.33406126,0.008049122,0.0789929,0.01592116,-0.17259473,0.04145357,0.13278243,0.101980165,-0.26269117,-0.03560537,-0.36607793,0.015378757,-0.093290575
-0.20075516,0.043802585,0.018577939,0.20368594,-0.7424456,-0.16456644,0.028553339,0.12584299,0.08207194,0.116643876,0.0906713,-0.06029006,0.048850756,0.4679091,-0.12238468,-0.2787556,-0.14710103,-0.0037196595,-0.41882634,0.035244755,0.062879115,0.072173305,0.16657433,-0.86329263,-0.11875024,-0.1553426,-0.1942827,0.0075998316,0.1330524
0.15270889,-0.1068261,0.016380882,0.21491478,0.30867407,-0.04767068,-0.009432645,0.08322271,0.115475215,0.17384103,-0.5900181,-0.0767387,-0.07029844,0.65416956,0.020903718,1.1088564,0.16454035,0.0054052966,0.2525567,0.05201719,0.053218454,-0.20317739,0.21662645,0.04135688,0.13115455,0.12806639,0.36871108,0.002815661,-0.16703591
0.09983623,0.021904355,-0.0040486404,0.27856728,0.060047153,-0.06391582,-0.013219873,0.1534179,0.18244876,0.120835714,0.13224223,0.052135214,-0.13763118,0.66658086,0.045839194,0.31828278,0.08383527,0.0059971614,0.2415458,0.060136802,0.03278252,0.03752073,-0.19373627,0.05849158,-0.09125408,0.041090295,0.24278474,0.029536743,0.0951987
-0.14521626,0.019448932,-0.020375624,0.19510074,-0.0060696914,-0.073295936,-0.17563647,0.13870719,0.086412884,0.055444155,0.1135076,0.031918794,0.04603941,0.5598842,-0.09931701,-0.7794369,-0.13282274,-0.009770088,-0.3726798,-0.4764604,0.028857296,0.07688841,0.1650229,-0.6933697,-0.31705955,-0.071184434,0.16527446,0.0076551693,0.10812844
0.13461885,0.022870367,-0.08645349,0.23703098,0.013103236,-0.0503984,-0.0326491,-0.7420512,-0.25899217,-0.25551713,0.13609922,0.060130328,0.17825678,0.4858373,0.007356717,0.055759575,-0.2935222,0.018777978,0.19553134,0.022680696,0.05325648,0.05096948,-0.14304897,0.17110011,-0.12502389,0.13342777,-0.45510665,-0.05839487,0.13320936
0.05126136,0.035426777,-0.00096932054,0.22352575,0.023782501,0.580528,0.013161544,0.11013289,-0.511664,0.08715943,0.12654047,-0.098251686,-0.1553337,0.6489745,-0.19514634,-0.23494081,-0.07387625,-0.029802362,-0.21819398,0.12212166,0.036077812,0.054350637,-0.14619218,0.094963595,0.042870127,-0.054657236,0.115169734,0.009194581,0.08198385
-0.056407914,0.12618557,-0.0056627933,0.34851688,-0.016626978,-0.0230762,0.013291592,-0.3287126,-0.24580868,-0.22532658,-0.23008469,-0.06400372,-0.07088035,-1.5259719,0.1892176,0.8502844,-0.09426745,0.023162585,0.0705437,0.015771184,-0.0112037575,-0.2607918,0.07201113,0.12859546,0.17954835,0.09883548,-0.34559938,0.009560897,-0.08392576
0.075294375,0.046373144,-0.007055339,0.20709468,-0.06804663,-0.12753266,0.008827353,-0.6155551,0.14784001,0.11052472,0.08819965,0.04390329,0.13835672,0.5176269,0.022127505,-0.4363888,-0.112548634,-0.012281471,-0.26075,0.04505709,0.070866786,0.011157482,-0.17230226,0.13314953,-0.11554236,-0.1262821,-0.015094713,0.0053332658,0.100546785
0.10342537,0.064116806,-0.034733616,0.22481185,-0.08460815,-0.1809771,-0.00029099872,0.17360686,0.19775672,-0.26804623,0.08336203,0.03630715,-0.30627164,0.5354006,0.03740961,-0.4408348,-0.117390074,-0.010234356,-0.32514328,0.06419589,0.05061143,0.052377835,-0.20616187,0.072119445,-0.26425883,0.020109143,-0.010929066,0.011262342,0.12074941
-0.1114937,0.080947354,0.022305775,0.35187012,-0.33266547,-0.028426874,0.048189837,-0.39600703,-0.35744843,0.27734604,-0.35222098,-0.081862815,-0.025871914,-1.5285318,-0.060222946,1.0550648,0.07836861,0.020345269,0.11222656,0.016269831,0.021925213,-0.14813854,0.14658709,0.11969385,0.077251695,0.12973456,-0.3854251,0.016410187,-0.089507215
-0.12219355,0.011821774,-0.11214602,-1.8737329,0.1334592,-0.059020806,0.012432983,0.043342687,0.06696828,0.070959836,0.057097327,0.048451245,0.065091684,-1.764199,0.040341724,-0.5297259,0.019287435,0.0015744165,-0.15006886,-0.1116952,0.033352766,-0.54456747,0.11563905,0.07811359,-0.33264437,-0.21296753,-0.34765851,0.0076832175,-0.10426317
0.11741156,0.03502834,-0.023593452,0.23981911,0.4472886,-0.060706,-0.01208221,0.12582284,0.1226506,-0.20729831,0.14676128,-0.033336114,-0.0774893,0.69226265,0.080761455,0.9345548,0.0708289,0.008207027,0.25244,0.07138446,0.034198433,0.059425913,-0.10753138,0.07871571,-0.059228096,0.1317011,0.37490582,0.012455277,0.11266114
0.09395042,0.010981922,0.013111642,0.19091833,0.6865285,-0.079038925,-0.23939957,0.19221456,0.12809901,0.02719053,0.08566839,0.04929789,0.039514817,0.70780677,0.06351845,-0.4043993,-0.14260922,0.0067885905,-0.28670502,0.097061045,0.04823309,0.041956373,0.12000833,-0.568536,-0.01838122,-0.08584101,0.2023527,0.0067071333,0.11228267
0.11948776,0.027650762,-0.074685104,-2.0384164,-0.472026,-0.11338629,0.017349841,0.005262396,-0.33606392,0.016637018,-0.3114558,0.054292127,0.15493803,0.4710918,-0.06885213,-0.16739179,-0.0755064,-0.044701435,-0.16325487,0.019999828,0.070510216,0.016401717,-0.24264054,0.072421916,-0.19678855,0.027847543,-3.1312287e-05,0.008559298,0.07909052
-0.09251605,0.01013845,-0.00026819477,-1.2654116,1.0315781,-0.060873218,0.02439796,0.08958514,0.09886765,0.01964885,0.06730995,0.031198975,0.025340177,0.6928887,0.019447066,-0.61180127,0.25110394,0.01072754,-0.20065084,-0.2053863,0.01060169,0.09056767,0.12269784,0.027082186,0.22819623,-0.063173816,0.16866809,0.008153622,-0.13733348
0.044048034,0.03164522,0.012615487,0.23755872,-0.6171006,-0.09570568,-0.09934087,0.090158865,0.07381414,0.054512344,0.077283606,0.03739097,0.037327547,-2.0439124,-0.010259071,-0.9121061,-0.60743153,0.025168294,-0.24681143,-0.15327285,-0.24861412,0.047260437,0.05146147,0.11324027,-0.2843953,-0.1747657,-0.427388,0.0071221874,-0.14042777
0.22687197,0.018705536,-0.0014517716,0.26826766,-0.18628778,-0.06923432,0.026830025,0.09578505,-0.23049857,0.15300725,0.11215946,0.09675546,0.07815257,0.5761454,-0.13345745,0.01087417,0.26515558,0.0030138597,0.17146888,0.02926038,0.10834076,-0.25033936,0.1454129,0.107179955,-0.116450846,-0.12211272,-0.12874384,-0.0010249574,-0.23611057
0.055534013,-0.07485893,0.023306089,0.21230675,-0.988371,-0.07637533,-0.12031698,0.091093004,0.07150783,0.057389047,0.094599776,0.029415907,0.04414513,-2.0367434,0.01360901,-0.71099836,-0.55187833,0.026350984,-0.21393196,-0.14468251,-0.22989483,0.059186235,0.06549638,0.09041584,-0.31621817,-0.1544635,-0.42530134,0.008701854,-0.14885595
-0.11725605,-0.085241534,0.0017296103,0.28344002,-0.2708839,-0.07097358,-0.021807197,0.15914345,0.15246136,0.13039541,0.20353301,-0.048585035,-0.12291102,0.5563384,0.06202972,0.5131294,0.23516166,0.014434192,0.28511405,0.042900406,0.043828413,0.056914378,-0.1393143,0.057123747,-0.24149202,0.061865583,-0.23928395,-0.07001228,0.14866191
-0.16328433,0.04512943,-0.01567542,-1.6631048,-0.21998806,-0.121723466,-0.0023446963,0.0523706,-0.37524614,0.00019267044,-0.28016165,0.071198665,0.121002525,0.45583713,-0.073640555,-0.24683098,-0.12651435,-0.021376576,-0.14315706,0.018594285,-0.32713488,0.056591906,0.10898479,0.04619422,-0.26428723,0.07799588,-0.05275812,0.0123824,-0.18560573
0.07045227,0.012956964,0.33639473,-2.3736508,0.034790814,-0.060588714,-0.015259164,0.10253023,0.09600828,0.08485923,0.110441424,-0.09652716,0.095464945,0.643161,0.05043367,-0.015308088,-0.13384989,0.011634177,0.18304074,0.049105167,0.024758121,0.054423373,-0.12494641,0.05436816,-0.16583557,-0.029973125,0.20919742,0.0025089784,0.084604144
-0.08208896,-0.03251625,0.016886331,-1.9073725,0.60722965,0.29800522,0.032208767,0.08866907,0.086916745,0.021951847,0.08371563,0.03651534,0.06516233,0.6563661,0.11253316,-0.7937434,-0.022548009,-0.015348061,-0.15198657,0.053006947,0.0130732395,0.07918116,0.045700207,0.16853076,-0.16209261,-0.09541815,0.20407364,0.0071847667,0.086238764
0.09225923,0.021178938,0.018858327,-1.8691827,-0.8210099,0.32917133,0.033151865,0.055358704,-0.26173753,0.11867116,-0.3516935,-0.14052331,-0.03947741,-1.7439737,0.037942104,-0.15658699,-0.34308988,0.009593978,-0.063567504,0.016450623,0.050004926,-0.2555681,0.07697778,0.058210146,-0.033937685,0.11382944,-0.3701809,0.0058193174,-0.08911799
-0.07360411,-0.0702525,0.06941331,0.28217456,0.26085147,-0.08269056,0.045115605,0.15220739,0.115503415,0.09801099,0.13549568,0.061164804,0.068652935,0.6991173,0.0719928,0.04097382,-0.14296244,0.009118871,0.20311832,0.06484691,0.042384792,0.047365908,-0.13998808,0.07443452,-0.095487125,-0.12198065,0.19363365,0.015772378,0.10944186
-0.08427859,0.034537118,-0.022214368,0.24937333,-0.27086216,-0.069239505,-0.041699674,0.16246451,-0.29149255,0.16062175,0.17291413,-0.06565902,-0.18518448,0.58558136,0.06102674,0.8923815,0.12655763,0.02633715,0.32321778,0.040467292,0.058094736,0.024926526,-0.15054917,0.08032562,0.15136787,0.08687579,-0.10552073,0.0033930396,0.10318525
-0.14906636,0.057010703,0.05517175,0.225348,0.010457865,-0.06515435,-0.008282218,-0.33389947,-0.2013535,-0.30118817,0.051598076,-0.14792992,-0.11014877,-1.7760177,0.16658446,-0.3728265,0.021296034,-0.0096411975,-0.1583042,0.017486582,0.034209915,-0.40235355,0.084246,0.12517959,-0.23271218,0.08155502,-0.36472508,0.005402599,-0.109683454
